   YEAR     MONTH      DAY       HOUR      MIN       SEC       RECNO     KINDAT      KINST       UT1_UNIX        UT2_UNIX       GDLAT      GLON       GDALT       SAT_ID         MLT         MLAT       MLONG         NE       HOR_ION_V VERT_ION_V       BD        B_FORWARD       B_PERP       DIFF_BD      DIFF_B_FOR   DIFF_B_PERP  
     2013         5        14        12        44        26      45866      10117       8100 1368535466.000   1368535467.000       77.63      30.43     861.16             17     15.93989      73.98     120.62   4.04190e+10     -222.4      -37.1   3.88150e-05   2.73200e-06   3.93700e-06   3.40000e-08  -1.39000e-07  -1.93000e-07  
     2013         5        14        12        44        27      45867      10117       8100 1368535467.000   1368535468.000       77.67      30.22     861.17             17     15.93533      74.03     120.55   3.95170e+10     -227.1      -23.2   3.88160e-05   2.72000e-06   3.93500e-06   3.40000e-08  -1.38000e-07  -1.89000e-07  
     2013         5        14        12        44        28      45868      10117       8100 1368535468.000   1368535469.000       77.71      30.01     861.18             17     15.93078      74.07     120.47   3.90370e+10     -236.3      -23.2   3.88170e-05   2.70800e-06   3.93100e-06   3.30000e-08  -1.37000e-07  -1.86000e-07  
     2013         5        14        12        44        29      45869      10117       8100 1368535469.000   1368535470.000       77.75      29.80     861.19             17     15.92622      74.12     120.40   3.83130e+10     -231.7        0.0   3.88170e-05   2.69700e-06   3.92500e-06   3.20000e-08  -1.35000e-07  -1.89000e-07  
     2013         5        14        12        44        30      45870      10117       8100 1368535470.000   1368535471.000       77.78      29.59     861.20             17     15.92167      74.17     120.33   3.71480e+10     -240.9       13.9   3.88180e-05   2.68400e-06   3.92300e-06   3.20000e-08  -1.37000e-07  -1.93000e-07  
     2013         5        14        12        44        31      45871      10117       8100 1368535471.000   1368535472.000       77.82      29.39     861.21             17     15.91711      74.22     120.25   3.70100e+10     -236.3       27.8   3.88190e-05   2.67200e-06   3.91800e-06   3.40000e-08  -1.37000e-07  -1.98000e-07  
     2013         5        14        12        44        32      45872      10117       8100 1368535472.000   1368535473.000       77.86      29.18     861.22             17     15.91256      74.27     120.18   3.77860e+10     -231.7       32.5   3.88200e-05   2.65900e-06   3.91300e-06   3.60000e-08  -1.37000e-07  -1.98000e-07  
     2013         5        14        12        44        33      45873      10117       8100 1368535473.000   1368535474.000       77.90      28.97     861.23             17     15.90800      74.31     120.10   3.82020e+10     -240.9       46.4   3.88210e-05   2.64500e-06   3.91100e-06   3.60000e-08  -1.38000e-07  -1.96000e-07  
     2013         5        14        12        44        34      45874      10117       8100 1368535474.000   1368535475.000       77.94      28.76     861.24             17     15.90344      74.36     120.03   3.80350e+10     -240.9       18.5   3.88220e-05   2.63100e-06   3.90800e-06   3.50000e-08  -1.40000e-07  -1.94000e-07  
     2013         5        14        12        44        35      45875      10117       8100 1368535475.000   1368535476.000       77.98      28.55     861.25             17     15.89889      74.41     119.96   3.72040e+10     -245.6       -9.3   3.88220e-05   2.61700e-06   3.90600e-06   3.40000e-08  -1.41000e-07  -1.92000e-07  
     2013         5        14        12        44        36      45876      10117       8100 1368535476.000   1368535477.000       78.02      28.34     861.26             17     15.89433      74.46     119.88   3.66790e+10     -250.2       -9.3   3.88220e-05   2.60400e-06   3.90200e-06   3.30000e-08  -1.41000e-07  -1.92000e-07  
     2013         5        14        12        44        37      45877      10117       8100 1368535477.000   1368535478.000       78.06      28.13     861.27             17     15.88978      74.51     119.81   3.67750e+10     -254.8       23.2   3.88230e-05   2.59400e-06   3.89900e-06   3.30000e-08  -1.39000e-07  -1.94000e-07  
     2013         5        14        12        44        38      45878      10117       8100 1368535478.000   1368535479.000       78.10      27.92     861.28             17     15.88522      74.55     119.74   3.73840e+10     -250.2       -9.3   3.88240e-05   2.58400e-06   3.89400e-06   3.40000e-08  -1.37000e-07  -1.96000e-07  
     2013         5        14        12        44        39      45879      10117       8100 1368535479.000   1368535480.000       78.14      27.72     861.29             17     15.88067      74.60     119.66   3.76820e+10     -264.1       37.1   3.88240e-05   2.57400e-06   3.89300e-06   3.30000e-08  -1.35000e-07  -1.96000e-07  
     2013         5        14        12        44        40      45880      10117       8100 1368535480.000   1368535481.000       78.18      27.51     861.30             17     15.87611      74.65     119.59   3.77960e+10     -259.5       51.0   3.88250e-05   2.56300e-06   3.89000e-06   3.30000e-08  -1.34000e-07  -1.95000e-07  
     2013         5        14        12        44        41      45881      10117       8100 1368535481.000   1368535482.000       78.22      27.30     861.31             17     15.87156      74.70     119.52   3.77650e+10     -264.1       74.2   3.88260e-05   2.55200e-06   3.88600e-06   3.20000e-08  -1.33000e-07  -1.96000e-07  
     2013         5        14        12        44        42      45882      10117       8100 1368535482.000   1368535483.000       78.26      27.09     861.32             17     15.86700      74.75     119.44   3.79760e+10     -278.0       83.4   3.88270e-05   2.54100e-06   3.88400e-06   3.20000e-08  -1.32000e-07  -1.95000e-07  
     2013         5        14        12        44        43      45883      10117       8100 1368535483.000   1368535484.000       78.30      26.88     861.33             17     15.86244      74.79     119.37   3.86550e+10     -278.0       92.7   3.88280e-05   2.52900e-06   3.87900e-06   3.20000e-08  -1.31000e-07  -1.98000e-07  
     2013         5        14        12        44        44      45884      10117       8100 1368535484.000   1368535485.000       78.34      26.67     861.34             17     15.85789      74.84     119.30   3.91580e+10     -278.0      102.0   3.88290e-05   2.51900e-06   3.87400e-06   3.20000e-08  -1.29000e-07  -1.99000e-07  
     2013         5        14        12        44        45      45885      10117       8100 1368535485.000   1368535486.000       78.38      26.46     861.35             17     15.85333      74.89     119.22   3.92140e+10     -278.0      120.5   3.88290e-05   2.50800e-06   3.87200e-06   3.20000e-08  -1.28000e-07  -2.01000e-07  
     2013         5        14        12        44        46      45886      10117       8100 1368535486.000   1368535487.000       78.42      26.25     861.36             17     15.84878      74.94     119.15   3.93800e+10     -278.0      139.1   3.88290e-05   2.49700e-06   3.86700e-06   3.10000e-08  -1.27000e-07  -2.06000e-07  
     2013         5        14        12        44        47      45887      10117       8100 1368535487.000   1368535488.000       78.46      26.04     861.37             17     15.84422      74.99     119.08   3.87510e+10     -282.6      143.7   3.88310e-05   2.48600e-06   3.86300e-06   3.20000e-08  -1.27000e-07  -2.07000e-07  
     2013         5        14        12        44        48      45888      10117       8100 1368535488.000   1368535489.000       78.50      25.84     861.38             17     15.83967      75.03     119.00   3.94420e+10     -287.2      139.1   3.88310e-05   2.47300e-06   3.85900e-06   3.30000e-08  -1.27000e-07  -2.06000e-07  
     2013         5        14        12        44        49      45889      10117       8100 1368535489.000   1368535490.000       78.54      25.63     861.39             17     15.83511      75.08     118.93   3.96050e+10     -278.0      125.2   3.88330e-05   2.46000e-06   3.85300e-06   3.50000e-08  -1.28000e-07  -2.09000e-07  
     2013         5        14        12        44        50      45890      10117       8100 1368535490.000   1368535491.000       78.58      25.42     861.40             17     15.83056      75.13     118.86   4.07830e+10     -291.9      139.1   3.88340e-05   2.44900e-06   3.84700e-06   3.50000e-08  -1.26000e-07  -2.10000e-07  
     2013         5        14        12        44        51      45891      10117       8100 1368535491.000   1368535492.000       78.62      25.21     861.41             17     15.82600      75.18     118.78   4.20980e+10     -301.1      139.1   3.88350e-05   2.43800e-06   3.84300e-06   3.50000e-08  -1.26000e-07  -2.13000e-07  
     2013         5        14        12        44        52      45892      10117       8100 1368535492.000   1368535493.000       78.66      25.00     861.42             17     15.82144      75.23     118.71   4.40520e+10     -305.7      129.8   3.88350e-05   2.43000e-06   3.84000e-06   3.50000e-08  -1.23000e-07  -2.15000e-07  
     2013         5        14        12        44        53      45893      10117       8100 1368535493.000   1368535494.000       78.70      24.79     861.43             17     15.81689      75.27     118.63   4.57330e+10     -310.4      125.2   3.88370e-05   2.41900e-06   3.83300e-06   3.50000e-08  -1.22000e-07  -2.21000e-07  
     2013         5        14        12        44        54      45894      10117       8100 1368535494.000   1368535495.000       78.74      24.58     861.44             17     15.81233      75.32     118.56   4.59210e+10     -315.0      139.1   3.88360e-05   2.41000e-06   3.82600e-06   3.40000e-08  -1.18000e-07  -2.24000e-07  
     2013         5        14        12        44        55      45895      10117       8100 1368535495.000   1368535496.000       78.78      24.37     861.45             17     15.80778      75.37     118.49   4.59180e+10     -319.6      162.2   3.88380e-05   2.40300e-06   3.81900e-06   3.40000e-08  -1.13000e-07  -2.25000e-07  
     2013         5        14        12        44        56      45896      10117       8100 1368535496.000   1368535497.000       78.82      24.17     861.46             17     15.80322      75.42     118.41   4.50100e+10     -324.2      171.5   3.88390e-05   2.39300e-06   3.81300e-06   3.40000e-08  -1.11000e-07  -2.29000e-07  
